c0,c1,c2,c3,c4,c5,c6,c7,label,timestamp
0.01240345238488345,0.023772890719519938,-0.03242238997487902,-0.02747252911001791,-0.030076484987316725,-0.028143394368099494,-0.029019962730403272,-0.020234453110033645,0,1561628055398
0.012429335704962696,0.023806597150158544,-0.03239943473332342,-0.027454245383053466,-0.030059810585953067,-0.028126876428947022,-0.02899725335803668,-0.02022452893549549,0,1561628055405
0.012449340516250195,0.023826825478890597,-0.03238490609942747,-0.027421522429170897,-0.030051629847482424,-0.028093617033197526,-0.02897644388394879,-0.020207116926564805,0,1561628055405
0.01243769525738898,0.023807647682147944,-0.03241633265213163,-0.027442734234658983,-0.030073579260537536,-0.028120528533521715,-0.029005389393018412,-0.020198399746227235,0,1561628055411
0.01241221426870993,0.023792135571495957,-0.03243855028612021,-0.02746948927277199,-0.030096020411970664,-0.028160381693885527,-0.029027808192707085,-0.02022571357795162,0,1561628055411
0.012414270629199819,0.02379640475468692,-0.032434415213395976,-0.027470785673950397,-0.03009322644391375,-0.028147484737334815,-0.029026578846762043,-0.02023709061587937,0,1561628055417
0.01244927346101683,0.023832681635937887,-0.03242234527139011,-0.02745413362433119,-0.03008732558337755,-0.0281339395801949,-0.02902572948047274,-0.020243773787471508,0,1561628055418
0.012466551359480781,0.023853021723392216,-0.032403793323492205,-0.027435291103755366,-0.03006045878654227,-0.028127010539413754,-0.029006127000585438,-0.020217689301692165,0,1561628055425
0.012455733115164413,0.02383433566502758,-0.03242710619295909,-0.02744937270276221,-0.03010131777540657,-0.028127524629536226,-0.029025014224650172,-0.020206960464353618,0,1561628055426
0.012444624298170125,0.023825104394567538,-0.03244907795775866,-0.02747071861871703,-0.03010084838877301,-0.02815812416769554,-0.029048908239472895,-0.020249652296263253,0,1561628055433
0.012432353190464162,0.023815694310151854,-0.032440852515799104,-0.027475121912374726,-0.030092645298557912,-0.028162348647397594,-0.029035296027099613,-0.02026409152318138,0,1561628055434
0.012469121810093142,0.023849356037301546,-0.032408934224716926,-0.027454066569097824,-0.03004908174861452,-0.02813764996977448,-0.029007244587808203,-0.020236889450179273,0,1561628055440
0.012499810755230278,0.023881743715017285,-0.032394360887332066,-0.02743256419093182,-0.030036095385085986,-0.02811511941136353,-0.028987418590476346,-0.020184452257687124,0,1561628055440
0.012484902141678588,0.023864264650853236,-0.03240824132063881,-0.02745317249931961,-0.03005860359175248,-0.028114851190430067,-0.02899711924756995,-0.02017823847272855,0,1561628055446
0.012459041173343798,0.02384162233372001,-0.03243314116396202,-0.027487661241014153,-0.030094120513691962,-0.028131391481326994,-0.02901953804725862,-0.020210626150444288,0,1561628055446
0.012456291908775795,0.023847031455878194,-0.03243642687039695,-0.02748390614794566,-0.030098769676538666,-0.028151262182147762,-0.029027852896195996,-0.020264113874925837,0,1561628055452
0.012477838990430711,0.02386743859856589,-0.032414030422452736,-0.027452390188263676,-0.030064817376711055,-0.028145450728589382,-0.029009524465742644,-0.020251351028841857,0,1561628055458
0.012516261639149385,0.023902799058294184,-0.032378602907491075,-0.0274152192372345,-0.030049104100358975,-0.02811507470787462,-0.028983127055540927,-0.020201976025340084,0,1561628055458
0.012495161592383574,0.023887264595897746,-0.032405983794448825,-0.027437861554367726,-0.030067924269190343,-0.028131816164471645,-0.029006954015130284,-0.020193728231636076,0,1561628055464
0.012460874016389133,0.023856083912382593,-0.032435756318063294,-0.027467589374493288,-0.03009841204862738,-0.028154056150204675,-0.029035050157910604,-0.020221690263949665,0,1561628055464
0.012466193731569496,0.023859839005451085,-0.032419841876011116,-0.02746327548781341,-0.030082966993208764,-0.02814936228386906,-0.029024567189761066,-0.020257587165544887,0,1561628055470
0.012499408423830082,0.023892785476778207,-0.03239071755298585,-0.02743589460085566,-0.03005712837661843,-0.028118472173031827,-0.028993811189390564,-0.020235458938534134,0,1561628055471
0.012504459918076982,0.02389848517161431,-0.03239328800359821,-0.02743146895545351,-0.03006441504531086,-0.02810622341707032,-0.028987284480009614,-0.02020052316195049,0,1561628055477
0.012493529915038337,0.0238864375813529,-0.032405693221770906,-0.027449998551606958,-0.03007798255419523,-0.028122160210866953,-0.029002863645894963,-0.020185391030954247,0,1561628055477
0.012471401688027583,0.02386672334274332,-0.03241883604751063,-0.02746881872043833,-0.030089404295611893,-0.028128530458036715,-0.029016475858268245,-0.02020347359221859,0,1561628055483
0.012471669908961047,0.0238693832003335,-0.03240540264909299,-0.02746466129596964,-0.030062246926098695,-0.028124685957990402,-0.029003847122650996,-0.020224439528517667,0,1561628055483
0.012491115926637163,0.023888404534864967,-0.032387141273873,-0.02744955151671785,-0.030040006940365665,-0.02809712625707701,-0.028991710125411765,-0.020216415252258212,0,1561628055489
0.012516373397871662,0.023914310206688667,-0.03236751644224124,-0.027421544780915352,-0.030032139126317397,-0.028088677297672903,-0.028972711142624754,-0.020171734115092054,0,1561628055489
0.012489975987669943,0.02389157848257762,-0.03239968060251243,-0.027447919839372614,-0.03006526441160016,-0.028124730661479313,-0.02900492000638485,-0.020194935225836663,0,1561628055496
0.012460069353588742,0.023859369618817523,-0.03243106245172768,-0.02747619479610858,-0.03011327595869016,-0.028148378807113027,-0.029038961713190283,-0.02024824413636257,0,1561628055496
0.012456940109365,0.023855033380393194,-0.03243021308543838,-0.02748406261015685,-0.03011045963888879,-0.028162236888675318,-0.029034133736387937,-0.02026404681969247,0,1561628055503
0.012497955560440487,0.023894215988423347,-0.03238557665176113,-0.02744389652537066,-0.03006016821386435,-0.02812245078354487,-0.029002327204028035,-0.02024323734560458,0,1561628055511
0.012522721293296969,0.023915025462511237,-0.032363604886961564,-0.027428250304251944,-0.03001841515522184,-0.028092588852952582,-0.028988335011999013,-0.020186106286776816,0,1561628055511
0.012504191697143518,0.02389714406694699,-0.03239377974197623,-0.02744365065618165,-0.030058067149885553,-0.028113487734018294,-0.02901093262564333,-0.020182887635575252,0,1561628055519
0.01247079819092729,0.023869494959055777,-0.03242934136740462,-0.027476731237975508,-0.030106436324886836,-0.028145786004756212,-0.029035184268377336,-0.02023414018561127,0,1561628055519
0.012455867225631145,0.023858989639161783,-0.03244083016405465,-0.027496646642285186,-0.030125815287329587,-0.028154302019393684,-0.02904298502719224,-0.020262415142347234,0,1561628055526
0.012495429813317038,0.023895780610535218,-0.03239885358796758,-0.027462202604079555,-0.03006542087381135,-0.028122495487033782,-0.02900378006741763,-0.02023548129027859,0,1561628055526
0.012516216935660475,0.023911404479909477,-0.03238148628252581,-0.027447919839372614,-0.030032295588528584,-0.028104390574024984,-0.028992604195189977,-0.020198578560182878,0,1561628055532
0.012505353987855194,0.023902083802471615,-0.03239375739023177,-0.027457240516810477,-0.030053730911461223,-0.028102893007146478,-0.02900297540461724,-0.020181591234396844,0,1561628055532
0.01247222870257243,0.023872646555023976,-0.032419126620188546,-0.027475747761219475,-0.03007675320825019,-0.028140242772131296,-0.02902644473629531,-0.020219365682526313,0,1561628055539
0.012469993528126899,0.023874077066669115,-0.032420087745200124,-0.02747223853733999,-0.030090812455512577,-0.028142679112276924,-0.02901873338445823,-0.02023843172054669,0,1561628055539
0.012496994435428909,0.023899736869303807,-0.03240035115484609,-0.02744736104576123,-0.030069019504668653,-0.028123769536467735,-0.029004428268006834,-0.02023566010423423,0,1561628055546
0.012521693113052025,0.023922468593414854,-0.03238191096567046,-0.027430261961252922,-0.030045661931712857,-0.028101037812356688,-0.028986993907331695,-0.02019404115605845,0,1561628055547
0.012501911819209077,0.023900228607681824,-0.032403748620003295,-0.02745855926973334,-0.03006345392029928,-0.028111431373528405,-0.029013145448344404,-0.020187246225744037,0,1561628055554
0.01247555911249627,0.02387805567718216,-0.03242621212318088,-0.027485984860180005,-0.030095171045681362,-0.028136062995918153,-0.029022801401949096,-0.020210983778355573,0,1561628055554
0.012467423077514538,0.023873115941657537,-0.03242572038480286,-0.027491796313738385,-0.030101340127151027,-0.02814484723148909,-0.029019918026914362,-0.020247260659606536,0,1561628055561
0.012499967217441465,0.02390320138969438,-0.03239610432339958,-0.027453239554552977,-0.030085537443821125,-0.028127815202214145,-0.028988312660254558,-0.0202275240692525,0,1561628055568
0.012515434624604539,0.02391491370378896,-0.032391075180897136,-0.027452345484774765,-0.03003955990547656,-0.028112057222373154,-0.028988044439321094,-0.02019433172873637,0,1561628055568
0.012496167420884063,0.023895735907046307,-0.03241543858235342,-0.02746083914766778,-0.030072014638425664,-0.02811836041430955,-0.029011580826232532,-0.02020423355153007,0,1561628055574
0.012461544568722793,0.023862789435719185,-0.03244606047225719,-0.02748752713054742,-0.030122194304727828,-0.028160091121207608,-0.029034044329410116,-0.02023666593273472,0,1561628055574
0.012459778780910823,0.02386142597930741,-0.03243615864946349,-0.02748991876720414,-0.03008750439733319,-0.028159688789807413,-0.02903317261137636,-0.020263130398169803,0,1561628055581
0.01249127238884835,0.023892137276189003,-0.03240620731189338,-0.027471612688495243,-0.030054669684728346,-0.028136912362207455,-0.02900621640756326,-0.020245025485161005,0,1561628055582
0.012521804871774301,0.023917640616612508,-0.032379139349358,-0.027455854708654248,-0.030038822297909534,-0.02810521758856983,-0.02898310470379647,-0.0201974162694712,0,1561628055589
0.012510338426868727,0.02390820818045237,-0.03239239393382,-0.027462448473268564,-0.03006698549592322,-0.028106715155448336,-0.02899287241612344,-0.02017917724599567,0,1561628055590
0.012484052775389286,0.023885275290641224,-0.03241767375679895,-0.027482408581067156,-0.030087102065932996,-0.028131257370860262,-0.029013480724511233,-0.02021013441206627,0,1561628055597
0.012486243246345907,0.02389052795058822,-0.03241067766078444,-0.027490231691626513,-0.030074853309971488,-0.028134207801128363,-0.02900559055871851,-0.02022933456055338,0,1561628055598
0.012506717444266967,0.02391111390723156,-0.03239386914895405,-0.027474183139107603,-0.030063476272043737,-0.028094622861698015,-0.02899644869523629,-0.020226250019818547,0,1561628055605
0.012526118758454175,0.023928838840584617,-0.03237520544233387,-0.027448165708561623,-0.03003316730656234,-0.028098847341400068,-0.02897539335195939,-0.020204054737574428,0,1561628055606
0.012505868077977666,0.023908476401385832,-0.03239733366934462,-0.027457687551699583,-0.030052188641093807,-0.02811389006541849,-0.028998795628404097,-0.020187961481566607,0,1561628055621
0.01248756199926877,0.0238914890755998,-0.03241190700672948,-0.027481223938611025,-0.030090857159001488,-0.02813575007149578,-0.029014374794289446,-0.020195359908981313,0,1561628055621
0.012478442487531004,0.023886839912753095,-0.032414991547464314,-0.02749514907540668,-0.03009894849049431,-0.028132039681916198,-0.029015961768145773,-0.020243349104326857,0,1561628055637
0.012512305380380796,0.023923452070170888,-0.0323803910470475,-0.027454535955731385,-0.030051003998637676,-0.02810164130945698,-0.028994615852190955,-0.020248981743929594,0,1561628055645
0.012535126511469664,0.0239424510529579,-0.03236396251487285,-0.02743513464154418,-0.030030775669905623,-0.02809616513206543,-0.028981294212495592,-0.020201640749173255,0,1561628055645
0.01251261830480317,0.023915450145655888,-0.032388504730284776,-0.02744432120851531,-0.03007060647852498,-0.028113375975296017,-0.029004696488940298,-0.02019265534790222,0,1561628055652
0.01247479915318479,0.02388163195629501,-0.0324201995039224,-0.027481447456055578,-0.03012098731052724,-0.02815137394087004,-0.02902997631191925,-0.020221489098249567,0,1561628055652
