c0,c1,c2,c3,c4,c5,c6,c7,label,timestamp
-0.014871353193682813,-0.01296103900206554,-0.020043636267618688,-0.02022638413028528,-0.018243762045355088,-0.019240873365506336,-0.019325787642692046,-0.020030538145367878,1,1561027387550
-0.01486969916459312,-0.012959116752042383,-0.02004296571528503,-0.02022638413028528,-0.01824351617616608,-0.01924085101376188,-0.019326301732814518,-0.020029353502911747,1,1561027387550
-0.014865050001746417,-0.012954758161873598,-0.020038025979760406,-0.02022086324940482,-0.018238352923196904,-0.019235598353814883,-0.019322636046723848,-0.02002439141564267,1,1561027387556
-0.01491737543551629,-0.01300686007819892,-0.02009162546296423,-0.020275066229708937,-0.018292108868611916,-0.019289466057952172,-0.019371407553125327,-0.020077499160468477,1,1561027387557
-0.014923164537330214,-0.013012559773035023,-0.020097995710133994,-0.02028085533152286,-0.018298121487870394,-0.01929518810453273,-0.019378560111351025,-0.020083802352404874,1,1561027387563
-0.014916861345393818,-0.013006591857265456,-0.020090954910630572,-0.02027318868317469,-0.018290588949988956,-0.019287499104440105,-0.019371854588014433,-0.020076605090690265,1,1561027387569
-0.014912547458713944,-0.013002166211863305,-0.02008614928557268,-0.020268450113350166,-0.018285984490631162,-0.019282738182871125,-0.01936682544551199,-0.020071888872610195,1,1561027387569
-0.01491480498490393,-0.0130046696072423,-0.02008849621874049,-0.0202713334883849,-0.01828871140345471,-0.019285554502672494,-0.019369664117057813,-0.020074660488922653,1,1561027387584
-0.014915162612815214,-0.013005116642131406,-0.02008925617805197,-0.020272115799440837,-0.0182895160662551,-0.01928647092419516,-0.019370558186836025,-0.020075085172067304,1,1561027387591
-0.014907205391789125,-0.012997405290294323,-0.02008196950935954,-0.020264359744114845,-0.018281871769651386,-0.019278580758402438,-0.019363696201288246,-0.020068044372563883,1,1561027387591
-0.014891916798581695,-0.012982429621509268,-0.020066032715562905,-0.020247975915429105,-0.018265934975854752,-0.01926237574367234,-0.019348094683658442,-0.020052733427611998,1,1561027387597
-0.014881523237409978,-0.01297208076382646,-0.020055259174735447,-0.020237492947279567,-0.01825522849026066,-0.019251691609822704,-0.019337499956786627,-0.02004149050015098,1,1561027387597
-0.014881053850776416,-0.012971499618470623,-0.020055259174735447,-0.020237939982168673,-0.018255161435027294,-0.01925213864471181,-0.019336985866664155,-0.02004115522398415,1,1561027387603
-0.014879422173431179,-0.012969577368447466,-0.0200544321601906,-0.020236554174012444,-0.01825437912397136,-0.01925137868540033,-0.019335711817230202,-0.020040708189095043,1,1561027387604
-0.014864804132557408,-0.012954981679318151,-0.020040261154205936,-0.020222114947094316,-0.018240118711008873,-0.0192369394584822,-0.019321987846134644,-0.02002700656974394,1,1561027387610
-0.014848397952127213,-0.01293884371982142,-0.020023229124930993,-0.020205105269563827,-0.01822304197824502,-0.01921995213269617,-0.019305916941871278,-0.020010510982335923,1,1561027387610
-0.014837356190366292,-0.012927846661549409,-0.02001176268002542,-0.020193482362447068,-0.018211955512995186,-0.019208396280812775,-0.0192948528283659,-0.019998508095563423,1,1561027387616
-0.014833712856020077,-0.01292397980975864,-0.020008611084057222,-0.020190531932178967,-0.018209206248427184,-0.01920542349880022,-0.01929257295043146,-0.0199954682583175,1,1561027387616
-0.014829555431551388,-0.012919621219589856,-0.02000481128749982,-0.02018679919085493,-0.018205495858847603,-0.019201578998753906,-0.01928794613932921,-0.019991824923971287,1,1561027387631
-0.014817463137801067,-0.012907819498517454,-0.019993121325149694,-0.020175265690715993,-0.018193716489519656,-0.019189956091637147,-0.019276300880467997,-0.019980604348254723,1,1561027387631
-0.014801034605626416,-0.01289145802157617,-0.01997591048191911,-0.020157361943407292,-0.018176237425355603,-0.019172924062362203,-0.0192579948017591,-0.019963885243402153,1,1561027387637
-0.014787936483375607,-0.012878046974902984,-0.019962208862568005,-0.020143861489756287,-0.018162401695537768,-0.019159244794755552,-0.019244494348108095,-0.019949691885673033,1,1561027387637
-0.01478268382342861,-0.012872660204489255,-0.019957447940999025,-0.020139569954820864,-0.01815757371873542,-0.01915468503888667,-0.01924022516491713,-0.019944439225726036,1,1561027387644
-0.01477682766638132,-0.012867027564886517,-0.01995203881884084,-0.020134361998362778,-0.018152231651810603,-0.019149655896384225,-0.019233363179369353,-0.019939007751823397,1,1561027387644
-0.014763707192386054,-0.012854018849613529,-0.019939119510545673,-0.020121196820878602,-0.018139222936537615,-0.019136289553199952,-0.01922127088561903,-0.019926110795272685,1,1561027387650
-0.014745691686355077,-0.012836137454049283,-0.019920522859158858,-0.020102600169491787,-0.018120313360728425,-0.01911729057041294,-0.0192030318621435,-0.01990760355086369,1,1561027387657
-0.01473458286936079,-0.01282500628531054,-0.019908765841575367,-0.020090463172252555,-0.018108556343144934,-0.019105310035384897,-0.019190492533504074,-0.019895220684435447,1,1561027387657
-0.014730648962336656,-0.012820893564330764,-0.019905211914206973,-0.02008715511407317,-0.01810500241577654,-0.01910162199754977,-0.019186491571246574,-0.019891286777411313,1,1561027387663
-0.014725798633789854,-0.012815797366594954,-0.019901009786249375,-0.020082975337860028,-0.01810086734305231,-0.01909748692482554,-0.019182244739800066,-0.019887039945964805,1,1561027387663
-0.0147146227615622,-0.012804777956578488,-0.01989025859716637,-0.020071799465632374,-0.018090026746991485,-0.01908657927353135,-0.019172566434450918,-0.019876713440026453,1,1561027387670
-0.014697590732287255,-0.012788036499981463,-0.019872421905091035,-0.020053873366579218,-0.018071988889216052,-0.01906876493320047,-0.01915392507957519,-0.01985901085841785,1,1561027387670
-0.014686414860059602,-0.012776950034731631,-0.019860642535763088,-0.020042451625162556,-0.018060321278610382,-0.019057119674339255,-0.019142279820713974,-0.019847097378623172,1,1561027387676
-0.014685409031559113,-0.012775675985297679,-0.019859882576451608,-0.020041848128062263,-0.018059650726276723,-0.01905633736328332,-0.019141028123024477,-0.0198455327565113,1,1561027387676
-0.0146815645315128,-0.012771496209084536,-0.019856708628738954,-0.020038651828605154,-0.018056320316352882,-0.01905305165684839,-0.01913696010553361,-0.01984220234658746,1,1561027387682
-0.014671416839530091,-0.01276119205489064,-0.019847097378623172,-0.020028750005811453,-0.01804628438309245,-0.019043261592776965,-0.01912748296588456,-0.01983339575927207,1,1561027387683
-0.014654921252122075,-0.012744964688416086,-0.019829841831903675,-0.02001104742420285,-0.018028872374161765,-0.019025603714657273,-0.019111546172087927,-0.01981629667476376,1,1561027387689
-0.014644684153161544,-0.012734816996433376,-0.019819425918987502,-0.02000038564209767,-0.01801832235077886,-0.01901494193255209,-0.01910014678241572,-0.01980433849148017,1,1561027387689
-0.014642963068838485,-0.012732917098154675,-0.019817995407342363,-0.019999402165341636,-0.01801718241181164,-0.01901404786277388,-0.019098805677748402,-0.01980290797983503,1,1561027387695
-0.014640906708348597,-0.012730816034175876,-0.019816408433486036,-0.01999837398509669,-0.018015684844933134,-0.01901252794415092,-0.01909672696551406,-0.01980147746818989,1,1561027387695
-0.014630691961132522,-0.012720735397426533,-0.019807087756048173,-0.019988539217536357,-0.01800598418783953,-0.019002939045779592,-0.01908780861947639,-0.01979258147389668,1,1561027387701
-0.014614218725468961,-0.012704485679207525,-0.01979023454072887,-0.019971127208605673,-0.017988907455075677,-0.018985974071738014,-0.01907142479079065,-0.01977599647951084,1,1561027387707
-0.01460360164685269,-0.012694136821524718,-0.019779036316756763,-0.019960219557311483,-0.01797779863808139,-0.018974641737299174,-0.019060360677285275,-0.01976448533111636,1,1561027387708
-0.01459917600145054,-0.012689778231355933,-0.019774878892288076,-0.019956732685176455,-0.017973685917101613,-0.018970529016319397,-0.019054839796404814,-0.019759970278736386,1,1561027387714
-0.014596382033393626,-0.012687006615043475,-0.019772889587031554,-0.0199548104351533,-0.01797169661184509,-0.018968673821529607,-0.019052582270214828,-0.019758115083946596,1,1561027387714
-0.014587620149567146,-0.012678401193428182,-0.0197648653107721,-0.01994622736528246,-0.01796335941116326,-0.0189602248621255,-0.01904504973233339,-0.019750314325131694,1,1561027387720
-0.01457125867262586,-0.0126618385507868,-0.01974794504021943,-0.019928815356351777,-0.01794608151269931,-0.01894274579796145,-0.01902828592399191,-0.019733304647601205,1,1561027387720
-0.014560462780053946,-0.012651355582637261,-0.0197366574092695,-0.019917572428890758,-0.017934503309071457,-0.0189313687600337,-0.019016394795941687,-0.01972114529861752,1,1561027387726
-0.014556797093963276,-0.012647868710502233,-0.01973332699934566,-0.019914152611989096,-0.017931664637525633,-0.01892837362627669,-0.01901371258660705,-0.01971761372299358,1,1561027387726
-0.014549309259570748,-0.012640067951687331,-0.01972662147600907,-0.01990760355086369,-0.017925361445589236,-0.018921623399451186,-0.01900781172607085,-0.019711399938035005,1,1561027387732
-0.01453739577977607,-0.012628266230614927,-0.0197149538654034,-0.019895555960602277,-0.017913403262305647,-0.018909665216167593,-0.01899522769394251,-0.019699598216962603,1,1561027387733
-0.01452134722725716,-0.012612284733329383,-0.01969827946403974,-0.019878792152260797,-0.01789652769524189,-0.018892610835148194,-0.018978016850711925,-0.019683013222576765,1,1561027387739
-0.014512741805641867,-0.01260363460822518,-0.019689070545324153,-0.01986962793703412,-0.017887184666059572,-0.01888358073038825,-0.01896889733897416,-0.019673692545138902,1,1561027387739
-0.014512026549819297,-0.01260296405589152,-0.019688489399968315,-0.01986891268121155,-0.017886514113725913,-0.018883468971665974,-0.01896742212384011,-0.019673021992805243,1,1561027387745
-0.014508226753261895,-0.012599119555845207,-0.019685293100511207,-0.019866118713154638,-0.017883608386946723,-0.018880317375697776,-0.018964002306938448,-0.0196698927485815,1,1561027387745
-0.01449839198570156,-0.01258906127084032,-0.019675435981206416,-0.01985630629733876,-0.01787386302636421,-0.018870594366859717,-0.01895617919637909,-0.019660907347310467,1,1561027387751
-0.014479616520359102,-0.012569972881075487,-0.019655811149574657,-0.01983643559651799,-0.017853925270310076,-0.018850902479994592,-0.01893684493742525,-0.019641841309290087,1,1561027387758
-0.014471324023166183,-0.012562082715282764,-0.01964678104481471,-0.019827807823158242,-0.01784534220043924,-0.018841984133956925,-0.018928530088487876,-0.019633235887674794,1,1561027387758
-0.014469938215009954,-0.012560696907126535,-0.01964559640235858,-0.019826757291168843,-0.01784433637193875,-0.018840933601967525,-0.018926093748342247,-0.01963086660276253,1,1561027387764
-0.01446318798818445,-0.01255372316285648,-0.01963924850693327,-0.019820677616677,-0.017837943773024532,-0.018834965686197958,-0.01891748832672695,-0.019623982265470297,1,1561027387764
-0.014449128740922062,-0.012539552156871815,-0.01962543512885989,-0.019806372500225603,-0.017824219801928973,-0.01882099584591339,-0.018903697300398026,-0.019610459460074836,1,1561027387770
-0.014430688551746434,-0.012521357836885195,-0.019606614960028523,-0.019787060593016218,-0.017805019653441865,-0.018801594531726185,-0.018886307643211798,-0.019592086326132574,1,1561027387770
-0.014416584600995135,-0.012507455051833993,-0.019591952215665842,-0.019772688421331456,-0.017790222798612452,-0.018787222360041423,-0.01887157784361575,-0.019577267119558706,1,1561027387777
-0.0144097002637029,-0.012500235438374929,-0.01958524669232925,-0.01976580408403922,-0.01778347257178695,-0.018780583891938197,-0.018864738209812427,-0.019569891043888454,1,1561027387777
-0.014403106499088585,-0.012493172287127052,-0.019579234073070773,-0.019759925575247476,-0.017777348193806195,-0.0187742807000018,-0.018858658535320583,-0.01956367725892988,1,1561027387783
